,scores,labels,predicted_emotion_idx,predicted_emotion_score,predicted_emotion_label
steered_00412,"[7.543868463244507e-08, 4.1247855619985785e-07, 8.848611514622462e-07, 0.9999605417251587, 1.2747093478537863e-06, 4.6144680254656123e-07, 2.403554844931932e-06, 1.1406153532789176e-07, 3.3893727959366515e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9999605417251587,开心/happy
neutral_00413,"[1.2281357264498638e-08, 4.283605470334351e-09, 7.8199735575879e-10, 8.362978753950756e-09, 0.9999998807907104, 4.71950034608426e-10, 7.842297122806485e-08, 1.7093748638785655e-10, 3.208599358428543e-11]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999998807907104,中立/neutral
steered_00413,"[1.1427233204130971e-07, 1.4146328339847969e-06, 3.0671626518596895e-06, 0.00019491407147143036, 0.9997900128364563, 5.4022152085053676e-08, 8.922926099330653e-06, 1.0012639677370316e-06, 5.197358063924185e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9997900128364563,中立/neutral
neutral_00414,"[3.7516058455366874e-06, 1.419568889104994e-05, 3.1912502890918404e-05, 8.030166645767167e-05, 0.9913777112960815, 0.00021898228442296386, 5.4071297199698165e-05, 7.792731793188068e-08, 0.008218950591981411]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9913777112960815,中立/neutral
steered_00414,"[2.7308782591717318e-05, 6.8233122874517e-05, 6.4216204918921e-05, 0.9646303653717041, 0.027695808559656143, 0.007173364982008934, 0.0003353827924001962, 2.700388108678453e-07, 5.113513452670304e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9646303653717041,开心/happy
neutral_00415,"[1.6129614976989615e-08, 3.3930071197119105e-08, 8.556222041988804e-08, 0.9999990463256836, 4.151607129188051e-07, 3.2233060665021185e-07, 2.7224189125263365e-08, 1.6584136286468265e-09, 1.521469350507232e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9999990463256836,开心/happy
steered_00415,"[2.833270968949364e-07, 3.4508647672737425e-07, 1.006966840577661e-06, 3.2320347145287087e-06, 0.9999867677688599, 2.4858647975634085e-06, 5.535302989301272e-06, 7.620682751507957e-09, 3.4338927434873767e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999867677688599,中立/neutral
neutral_00416,"[0.0003436545666772872, 0.002331444760784507, 0.0029596551321446896, 0.01208212599158287, 0.5439575910568237, 0.001099486369639635, 0.004630842246115208, 0.0002596682752482593, 0.43233561515808105]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.5439575910568237,中立/neutral
steered_00416,"[0.00013164791744202375, 0.0005250361282378435, 0.0018446266185492277, 0.006048401352018118, 0.817713737487793, 0.0013318570563569665, 0.005114531144499779, 5.291982233757153e-05, 0.1672372967004776]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.817713737487793,中立/neutral
neutral_00417,"[0.0015250944998115301, 1.721026251289004e-06, 3.335400435844349e-07, 0.9903044104576111, 0.007907077670097351, 2.8075215595890768e-05, 0.0002332413278054446, 8.74407675155453e-08, 6.35288393072142e-12]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9903044104576111,开心/happy
steered_00417,"[2.513059200737189e-07, 1.3233997151473886e-06, 6.112945811764803e-06, 1.2401349522406235e-05, 0.9997276663780212, 8.225718374887947e-06, 8.084663932095282e-06, 1.7001136498606684e-08, 0.00023592692741658539]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9997276663780212,中立/neutral
neutral_00418,"[0.003457833081483841, 0.00030131536186672747, 0.0001052604493452236, 6.925674097146839e-05, 0.9923211932182312, 0.0007055092137306929, 0.0005838911747559905, 5.451252945931628e-06, 0.0024502913001924753]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9923211932182312,中立/neutral
steered_00418,"[7.79249967308715e-05, 3.617309266701341e-05, 9.883176971925423e-06, 0.00018032570369541645, 0.9983713030815125, 2.7458008844405413e-05, 0.00011662038014037535, 1.9387402971915435e-06, 0.001178364036604762]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9983713030815125,中立/neutral
neutral_00419,"[0.00011851311865029857, 6.966395449126139e-05, 4.798287045559846e-05, 0.00017881947860587388, 0.9944530129432678, 8.8384302216582e-05, 0.000871111813466996, 4.188967068330385e-06, 0.004168299492448568]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9944530129432678,中立/neutral
steered_00419,"[0.00517632719129324, 0.0007389083039015532, 0.0008081684936769307, 0.0013577364152297378, 0.0006373570649884641, 0.8124942779541016, 0.0018650556448847055, 1.9725483468846505e-07, 0.17692196369171143]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",5,0.8124942779541016,其他/other
neutral_00420,"[9.648107152315788e-06, 1.0068579285871238e-05, 0.013027219101786613, 0.0003200820938218385, 0.9827873706817627, 1.4280301741109724e-07, 8.798136695986614e-05, 0.003742122557014227, 1.538160358904861e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9827873706817627,中立/neutral
steered_00420,"[0.000506413693074137, 0.0008185041369870305, 0.0007433932041749358, 0.42430925369262695, 0.5615411996841431, 0.002605483401566744, 0.0023048503790050745, 5.2252264140406623e-05, 0.007118694018572569]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.5615411996841431,中立/neutral
neutral_00421,"[1.0725994745164336e-12, 7.650015169946567e-12, 8.221647646543262e-13, 9.382300492077889e-11, 1.0, 9.087698042004044e-13, 3.1591818050458187e-10, 1.9925962193179797e-14, 1.2081578756135664e-18]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,1.0,中立/neutral
steered_00421,"[3.422710032063847e-11, 1.0019924889803633e-09, 5.54981338662941e-11, 1.582441377934174e-08, 1.0, 6.834034033120773e-11, 4.733513137011869e-09, 2.3608409064485025e-12, 8.135371881738066e-16]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,1.0,中立/neutral
neutral_00422,"[0.0012817300157621503, 0.001118666841648519, 0.0009279316291213036, 0.007815494202077389, 0.7078811526298523, 0.004412980284541845, 0.04247748479247093, 6.322077388176695e-05, 0.2340214103460312]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.7078811526298523,中立/neutral
steered_00422,"[1.81027690615565e-08, 2.4342799775922686e-08, 5.551139992121534e-08, 5.078943559055915e-07, 0.9999990463256836, 2.6920059070789648e-08, 1.700144736105358e-07, 7.363827325690409e-10, 4.435676004277411e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999990463256836,中立/neutral
neutral_00423,"[0.005418775137513876, 0.012684145011007786, 0.05476530268788338, 0.009526915848255157, 0.0568811260163784, 0.24971561133861542, 0.3190988600254059, 0.00030750257428735495, 0.29160168766975403]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.3190988600254059,难过/sad
steered_00423,"[0.00015186808013822883, 5.069910184829496e-05, 4.045239256811328e-05, 0.0005392220336943865, 0.9942955374717712, 0.00018209402333013713, 0.0036348889116197824, 3.066868885071017e-06, 0.001102123991586268]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9942955374717712,中立/neutral
neutral_00424,"[3.113513230346143e-05, 6.439922435674816e-05, 0.00015817003441043198, 0.9955683350563049, 0.0016386673087254167, 3.478665530565195e-05, 0.0006798693211749196, 5.1532493671402335e-05, 0.0017730811377987266]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9955683350563049,开心/happy
steered_00424,"[7.114279287634417e-05, 0.00012707477435469627, 3.730743264895864e-05, 0.00013514132297132164, 0.9693688750267029, 5.8059154071088415e-06, 0.030239148065447807, 1.5336981959990226e-05, 1.491636396622198e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9693688750267029,中立/neutral
neutral_00425,"[0.00016321383009199053, 5.732158388127573e-05, 7.042181096039712e-05, 0.00017289575771428645, 0.9910802245140076, 5.2187715482432395e-05, 0.008199364878237247, 7.2447896855010185e-06, 0.00019714981317520142]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9910802245140076,中立/neutral
steered_00425,"[4.643339934773394e-09, 9.561443858885355e-10, 2.572948076817738e-09, 3.604894827091698e-09, 1.0, 6.803221180851082e-12, 3.2010859740694286e-08, 2.7672022451241673e-09, 1.1548082802514958e-11]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,1.0,中立/neutral
neutral_00426,"[2.837841975633637e-06, 5.958350357104791e-06, 4.6558961912523955e-06, 1.5665125829400495e-05, 0.9998093247413635, 1.2933791140312678e-06, 3.3795557101257145e-05, 6.472605491580907e-07, 0.0001257170515600592]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9998093247413635,中立/neutral
steered_00426,"[0.0004050951392855495, 0.00026018041535280645, 6.312835466815159e-05, 0.0030465770978480577, 0.9827712178230286, 0.00028089905390515924, 0.0012467014603316784, 1.4031725186214317e-05, 0.011912111192941666]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9827712178230286,中立/neutral
neutral_00427,"[6.402980943676084e-05, 0.00028636856586672366, 0.05133073776960373, 0.0026831033173948526, 0.6744160652160645, 0.014263967052102089, 0.0004309795913286507, 8.817445632303134e-06, 0.2565159201622009]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.6744160652160645,中立/neutral
steered_00427,"[0.0001845751830842346, 0.0009069327497854829, 0.004924885928630829, 0.014930123463273048, 0.0600409209728241, 0.0032647731713950634, 0.00116362061817199, 5.63740759389475e-05, 0.9145278334617615]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.9145278334617615,<unk>
neutral_00428,"[0.004105850588530302, 0.000366414402378723, 0.0007217553211376071, 0.008416234515607357, 0.9551110863685608, 0.0004531579033937305, 0.009035654366016388, 0.0002554686216171831, 0.021534312516450882]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9551110863685608,中立/neutral
steered_00428,"[0.001294231740757823, 0.002386127132922411, 0.002376255579292774, 0.6106272339820862, 0.2721445560455322, 0.005283182021230459, 0.005752925295382738, 0.0002662913757376373, 0.09986915439367294]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.6106272339820862,开心/happy
neutral_00429,"[3.0290664199128514e-07, 1.5765867544814682e-07, 2.525522404539515e-07, 3.2303583452630846e-07, 0.9999911785125732, 2.1330656636564527e-06, 2.671050879143877e-06, 7.726560502518964e-10, 2.8746544558089226e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999911785125732,中立/neutral
steered_00429,"[0.00012877903645858169, 6.97928189765662e-05, 7.292805821634829e-05, 0.9972021579742432, 0.0015116623835638165, 9.03176623978652e-05, 0.00015350546163972467, 2.4057932023424655e-05, 0.0007469026022590697]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9972021579742432,开心/happy
neutral_00430,"[1.1084221540613726e-07, 4.398177821940408e-09, 1.4080445698283484e-09, 2.7917062084270583e-07, 0.9999995231628418, 3.3323771519988554e-10, 1.742047430752791e-07, 1.7686385689330564e-09, 2.648031262580258e-13]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999995231628418,中立/neutral
steered_00430,"[5.073550255474402e-06, 4.262514994479716e-05, 4.057503247167915e-05, 8.32832301966846e-05, 0.9985994696617126, 1.1343905498506501e-05, 0.00035464231041260064, 3.1707465950603364e-06, 0.0008597507840022445]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9985994696617126,中立/neutral
neutral_00431,"[5.5698757932987064e-05, 0.00011368019477231428, 6.12660005572252e-05, 0.000546448165550828, 0.9870982766151428, 5.240519385552034e-05, 0.0002044314460363239, 8.66773279994959e-06, 0.011859053745865822]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9870982766151428,中立/neutral
steered_00431,"[0.00014514889335259795, 0.00033490563509985805, 0.0002655095886439085, 0.0016990562435239553, 0.6554145812988281, 5.378477453632513e-06, 0.3419380187988281, 0.00019737763796001673, 6.464603963252102e-09]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.6554145812988281,中立/neutral
neutral_00432,"[0.00010950895375572145, 3.455263504292816e-05, 4.236207314534113e-05, 0.0010128701105713844, 0.9976288676261902, 2.1165960788493976e-05, 0.000339624093612656, 1.2748862900480162e-05, 0.0007984299445524812]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9976288676261902,中立/neutral
steered_00432,"[0.0290078017860651, 0.0029914432670921087, 0.003882566001266241, 0.0059164525009691715, 0.16606922447681427, 0.004560205619782209, 0.028853097930550575, 0.0006723128608427942, 0.7580469250679016]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.7580469250679016,<unk>
neutral_00433,"[0.00014514889335259795, 0.00033490563509985805, 0.0002655095886439085, 0.0016990562435239553, 0.6554145812988281, 5.378477453632513e-06, 0.3419380187988281, 0.00019737763796001673, 6.464603963252102e-09]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.6554145812988281,中立/neutral
steered_00433,"[0.00014514889335259795, 0.00033490563509985805, 0.0002655095886439085, 0.0016990562435239553, 0.6554145812988281, 5.378477453632513e-06, 0.3419380187988281, 0.00019737763796001673, 6.464603963252102e-09]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.6554145812988281,中立/neutral
neutral_00434,"[0.0004272305523045361, 2.8583463063114323e-05, 7.460706547135487e-05, 0.5988772511482239, 0.3287149667739868, 0.0017147209728136659, 0.07016047090291977, 2.041092329818639e-06, 3.769802958686341e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.5988772511482239,开心/happy
steered_00434,"[0.1459934264421463, 0.012295172549784184, 0.0037996801547706127, 0.0025778310373425484, 0.7709414958953857, 0.005214674863964319, 0.05692547559738159, 0.0011224643094465137, 0.0011298679746687412]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.7709414958953857,中立/neutral
neutral_00435,"[0.003947719000279903, 0.006458597723394632, 0.004109235480427742, 0.0045801023952662945, 0.16923415660858154, 0.004663524683564901, 0.1829524040222168, 0.000514890649355948, 0.623539388179779]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.623539388179779,<unk>
steered_00435,"[2.68684942739128e-07, 2.9852159855181526e-07, 5.950953436695272e-07, 1.6915674905249034e-06, 0.9999942779541016, 1.245334324551095e-08, 2.0381153262860607e-06, 2.2727699899860454e-07, 5.359922852221644e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999942779541016,中立/neutral
neutral_00436,"[7.122634997358546e-07, 4.4760822826006574e-10, 1.934999538377724e-08, 0.3076362609863281, 0.692318320274353, 1.070404390124402e-10, 4.4657153921434656e-05, 2.3911470137250035e-08, 1.4527273687973996e-18]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.692318320274353,中立/neutral
steered_00436,"[0.001699178828857839, 0.0012354658683761954, 0.005806789733469486, 0.02016950398683548, 0.35056209564208984, 0.013249268755316734, 0.01832028478384018, 0.00012876195251010358, 0.5888285636901855]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.5888285636901855,<unk>
neutral_00437,"[3.385131037703104e-07, 6.825193850090727e-07, 1.7507272787042893e-06, 3.2526727409276646e-06, 0.9999814033508301, 1.78549967699837e-07, 5.8492805692367256e-06, 1.0717621989897452e-07, 6.453030891861999e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999814033508301,中立/neutral
steered_00437,"[2.0474444681894965e-05, 1.3303790183272213e-05, 1.5903309758869e-05, 3.401677167857997e-05, 0.998531699180603, 1.546159910503775e-05, 3.99757300328929e-05, 7.908328143457766e-07, 0.0013284330489113927]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.998531699180603,中立/neutral
neutral_00438,"[5.064600827608956e-07, 3.597970135160722e-07, 3.6747991316588013e-07, 8.86141492628667e-07, 0.9999873638153076, 1.2076742450517486e-06, 6.851728812762303e-06, 4.992681379434316e-09, 2.3333384433499305e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999873638153076,中立/neutral
steered_00438,"[0.00028939160984009504, 6.830289930803701e-05, 6.472322274930775e-05, 0.0006500896415673196, 0.0005437779473140836, 0.001086148782633245, 0.9971717000007629, 1.54376175487414e-06, 0.00012428798072505742]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.9971717000007629,难过/sad
neutral_00439,"[5.142179725226015e-05, 8.876691572368145e-05, 0.00020934772328473628, 0.0006270315498113632, 0.9945027828216553, 9.677472917246632e-06, 0.000807297183200717, 9.027165651787072e-05, 0.0036134894471615553]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9945027828216553,中立/neutral
steered_00439,"[2.3895961930975318e-05, 1.8906668628915213e-05, 4.051348878419958e-05, 0.009430266916751862, 0.9901722073554993, 3.945312346331775e-05, 0.0002559816057328135, 3.1262823085853597e-06, 1.5618104953318834e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9901722073554993,中立/neutral
neutral_00440,"[0.0003563742502592504, 0.00080496771261096, 0.0007112455205060542, 0.007838936522603035, 0.8033139705657959, 0.0019495374290272593, 0.0015797866508364677, 3.3391752367606387e-05, 0.18341174721717834]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.8033139705657959,中立/neutral
steered_00440,"[1.0973811193082383e-08, 3.066016063257848e-08, 2.129713827514479e-08, 5.0097850312624814e-09, 0.9999988079071045, 2.9829270165038224e-09, 1.1124013781227404e-06, 5.103040212617316e-10, 1.835618185230814e-10]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999988079071045,中立/neutral
neutral_00441,"[0.0007284804596565664, 0.0009812797652557492, 0.0007111493032425642, 0.0006586411618627608, 0.9807919859886169, 0.00010753498645499349, 0.01458804588764906, 0.00035762295010499656, 0.0010751924710348248]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9807919859886169,中立/neutral
steered_00441,"[0.008980988524854183, 0.002194916130974889, 0.001953992759808898, 0.0041885776445269585, 0.7266094088554382, 0.0020502659026533365, 0.02134651504456997, 0.0003751665644813329, 0.23230022192001343]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.7266094088554382,中立/neutral
neutral_00442,"[8.323934597154192e-11, 1.1782937958670914e-09, 1.1681050571255014e-10, 1.0, 1.889043088620923e-11, 1.37542977007854e-10, 4.336095718593391e-11, 3.376143462019421e-11, 4.400411784087621e-13]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,1.0,开心/happy
steered_00442,"[8.323934597154192e-11, 1.1782937958670914e-09, 1.1681050571255014e-10, 1.0, 1.889043088620923e-11, 1.37542977007854e-10, 4.336095718593391e-11, 3.376143462019421e-11, 4.400411784087621e-13]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,1.0,开心/happy
neutral_00443,"[2.8032718546455726e-05, 1.0881271919060964e-05, 1.1094954970758408e-05, 0.9992977380752563, 0.0001649909099796787, 4.351920142653398e-05, 9.997212146117818e-06, 1.4890314332660637e-06, 0.0004322669410612434]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9992977380752563,开心/happy
steered_00443,"[3.1177194159681676e-08, 4.37646683337789e-08, 1.511318714619847e-08, 0.9999979734420776, 1.878093826235272e-06, 7.539231461350937e-08, 1.825604556415783e-08, 1.6332548646857958e-09, 2.5340458897904483e-11]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9999979734420776,开心/happy
neutral_00444,"[5.017018338548951e-05, 3.389579433132894e-05, 9.52237969613634e-05, 0.000749683880712837, 0.9976029992103577, 1.2212835827085655e-05, 0.0001582042605150491, 1.911964500322938e-05, 0.0012786107836291194]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9976029992103577,中立/neutral
steered_00444,"[0.00032276968704536557, 0.00043474393896758556, 0.0007500961073674262, 0.9336058497428894, 0.06236308068037033, 9.298683289671317e-05, 0.0016710349591448903, 0.0005153589299879968, 0.0002439937088638544]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9336058497428894,开心/happy
neutral_00445,"[7.001800258876756e-05, 0.0010434517171233892, 0.001127827214077115, 0.00011496149090817198, 0.012041865848004818, 0.0005278236931189895, 0.98450767993927, 3.208074122085236e-05, 0.0005342584918253124]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.98450767993927,难过/sad
steered_00445,"[2.7974610361525265e-07, 4.8832757282291084e-11, 1.0727973176472005e-07, 0.00044126136344857514, 0.9935500025749207, 1.8804895141055766e-10, 0.006008432246744633, 7.755030395628637e-09, 1.608031872972726e-18]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9935500025749207,中立/neutral
neutral_00446,"[0.02124101296067238, 0.00490677822381258, 0.008126693777740002, 0.036341868340969086, 0.5921804308891296, 0.005379824433475733, 0.015604091808199883, 0.002043933141976595, 0.3141753673553467]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.5921804308891296,中立/neutral
steered_00446,"[9.333409707323881e-07, 2.052065894986299e-07, 6.46147313432266e-08, 4.82427083170478e-07, 0.999997615814209, 3.135680870514079e-08, 7.092402825037425e-07, 1.8386137057291307e-08, 5.64229338806399e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.999997615814209,中立/neutral
