,scores,labels,predicted_emotion_idx,predicted_emotion_score,predicted_emotion_label
steered_00872,"[0.0025017650332301855, 0.004059007856994867, 0.005007823929190636, 0.022556548938155174, 0.15755005180835724, 0.0010274515952914953, 0.009993494488298893, 0.0018929563229903579, 0.7954108715057373]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.7954108715057373,<unk>
neutral_00873,"[1.6174140910152346e-05, 0.00040787100442685187, 0.000283825647784397, 0.9588059782981873, 0.0017802809597924352, 0.0003551168483681977, 0.00018007382459472865, 2.3380003767670132e-05, 0.038147322833538055]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9588059782981873,开心/happy
steered_00873,"[0.0004768542421516031, 0.0005444739945232868, 0.000344800268067047, 0.0009088056394830346, 0.009203916415572166, 0.02118763141334057, 0.9669615626335144, 2.4325036065420136e-06, 0.00036954082315787673]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.9669615626335144,难过/sad
neutral_00874,"[1.3339577442650352e-08, 1.496879775686466e-08, 1.514917435940788e-08, 4.07348359487969e-08, 0.9999997615814209, 3.4009126625988984e-09, 1.5165977629294503e-07, 6.709028887996737e-10, 5.174587425216259e-09]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999997615814209,中立/neutral
steered_00874,"[2.798188916131039e-06, 3.665735675895121e-06, 1.129746397054987e-05, 0.9999274015426636, 4.3285104766255245e-05, 1.3709263839700725e-06, 4.871692453889409e-06, 5.091476396046346e-06, 2.230003275371928e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9999274015426636,开心/happy
neutral_00875,"[0.00035091169411316514, 5.528671681531705e-05, 3.951517282985151e-05, 0.9693465828895569, 0.0023341330233961344, 0.026724331080913544, 0.0011452756589278579, 1.9409624485433596e-07, 3.644398475444177e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9693465828895569,开心/happy
steered_00875,"[3.0176503059919924e-05, 1.5204654118861072e-05, 1.5065554180182517e-05, 0.0003099009918514639, 0.9306167364120483, 6.704699626425281e-05, 0.06894556432962418, 3.7062122260067554e-07, 3.145006033378195e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9306167364120483,中立/neutral
neutral_00876,"[0.0005248974775895476, 0.0008247471414506435, 0.001596157788299024, 0.0040373126976192, 0.8771675825119019, 0.0002849075535777956, 0.005344389006495476, 0.00034545562812127173, 0.10987453162670135]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.8771675825119019,中立/neutral
steered_00876,"[3.155452077407972e-07, 8.73587850946933e-07, 1.3424483995549963e-06, 1.1773496453315602e-06, 0.9999444484710693, 7.61628484724497e-07, 5.098767360323109e-05, 2.606050131248594e-08, 3.4066079734884624e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999444484710693,中立/neutral
neutral_00877,"[7.716389333056739e-11, 6.6764211346936886e-12, 1.2316715355953356e-11, 1.0320348742265395e-11, 1.0, 6.329167658719603e-12, 3.847406837564904e-10, 9.924990652466006e-14, 4.530109231801974e-15]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,1.0,中立/neutral
steered_00877,"[2.9244165489217266e-07, 1.4407213484446402e-06, 4.710458654244576e-07, 6.571321478077152e-07, 0.9999850988388062, 1.3590589560408262e-06, 7.755653314234223e-06, 6.21537399325689e-09, 2.9141228878870606e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999850988388062,中立/neutral
neutral_00878,"[9.800228326639626e-07, 3.32331808294839e-07, 3.328513571432268e-07, 1.5426511481564376e-06, 0.999976634979248, 3.241007107135374e-07, 1.9303261069580913e-05, 1.8875756069292038e-08, 4.179416634997324e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.999976634979248,中立/neutral
steered_00878,"[0.0005531717324629426, 0.00041283751488663256, 0.0215794425457716, 0.00046785082668066025, 0.020245064049959183, 0.016113344579935074, 0.000765645585488528, 9.002759725262877e-06, 0.9398536086082458]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.9398536086082458,<unk>
neutral_00879,"[1.0057189001599909e-06, 1.9172819065715885e-07, 5.011845018998429e-07, 6.064170747777098e-07, 0.9999949932098389, 7.405638058344266e-08, 1.2852034387833555e-06, 3.530188052991434e-08, 1.2071894843757036e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999949932098389,中立/neutral
steered_00879,"[8.344704110641032e-05, 0.0004429152177181095, 0.0016054509906098247, 0.015599926933646202, 0.004281619098037481, 0.00020530349866021425, 0.0019026261288672686, 0.0001442201464669779, 0.9757344722747803]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.9757344722747803,<unk>
neutral_00880,"[0.000326479144860059, 0.00015179144975263625, 0.0018720980733633041, 0.0028403804171830416, 0.9914450645446777, 0.002163730328902602, 0.0009998196037486196, 2.5314402591902763e-05, 0.00017531188495922834]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9914450645446777,中立/neutral
steered_00880,"[0.0003615670430008322, 0.00036980313598178327, 0.0009382351418025792, 0.0006417937693186104, 0.9393534660339355, 0.05360754579305649, 0.000688562635332346, 1.4687842622151948e-06, 0.0040374817326664925]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9393534660339355,中立/neutral
neutral_00881,"[5.2925361870848064e-08, 3.2452049936182448e-09, 1.0032053410213848e-08, 2.9753854491332277e-08, 0.9999998807907104, 2.0383518484212715e-10, 6.430627763620578e-08, 3.3586060599333223e-09, 2.210205768404805e-10]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999998807907104,中立/neutral
steered_00881,"[5.6502450718198816e-08, 5.706237971025985e-08, 9.695942537746305e-08, 1.3481974292517407e-07, 0.9999983310699463, 1.4747391752223393e-08, 1.1997059345958405e-06, 5.361759480848605e-09, 1.3277469790295982e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999983310699463,中立/neutral
neutral_00882,"[3.418491542106494e-05, 0.0002309429255547002, 0.0008084611617960036, 0.0017670156667008996, 0.9817985892295837, 1.9755243556573987e-05, 0.0021487348712980747, 0.0002489253820385784, 0.01294338796287775]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9817985892295837,中立/neutral
steered_00882,"[0.0005985245225019753, 0.001205080421641469, 0.0004176434886176139, 0.0005203125183470547, 0.0021238955669105053, 3.4463111660443246e-05, 0.000613040232565254, 0.0005184246692806482, 0.9939686059951782]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.9939686059951782,<unk>
neutral_00883,"[9.431528837922087e-07, 1.3933565696788719e-06, 4.335433914093301e-06, 9.44230196182616e-05, 0.9998724460601807, 4.521806715729326e-07, 1.725074980640784e-05, 5.070122028882906e-07, 8.207499377022032e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9998724460601807,中立/neutral
steered_00883,"[0.0002347510599065572, 0.0004392131231725216, 0.00026809205883182585, 0.0007524054381065071, 0.9365721344947815, 0.0006557069718837738, 0.000531210214830935, 1.3005699656787328e-05, 0.06053351238369942]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9365721344947815,中立/neutral
neutral_00884,"[4.599460226017982e-06, 2.7988660804112442e-05, 6.971784750930965e-05, 0.00010136401397176087, 0.9962706565856934, 1.6109119314933196e-05, 4.653164796764031e-05, 2.0996662897232454e-06, 0.0034609970171004534]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9962706565856934,中立/neutral
steered_00884,"[5.201873500482179e-05, 4.5000178943155333e-05, 6.305231363512576e-05, 0.0004906615940853953, 0.9970006346702576, 1.2710883311228827e-05, 0.00017871118325274438, 1.573403278598562e-05, 0.0021415045484900475]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9970006346702576,中立/neutral
neutral_00885,"[3.0494668123992597e-08, 7.944334967646682e-09, 1.1845154190837093e-08, 1.1164723900947138e-07, 0.9999996423721313, 1.5762234184535373e-08, 2.7792773948931426e-07, 2.505756990789365e-10, 2.9583615557271514e-09]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999996423721313,中立/neutral
steered_00885,"[0.00016899153706617653, 0.006526391953229904, 0.00012188405526103452, 0.0001276442635571584, 0.00430641695857048, 0.9681960940361023, 0.0007507219561375678, 2.3458929021558106e-08, 0.019801773130893707]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",5,0.9681960940361023,其他/other
neutral_00886,"[8.84477594809141e-06, 4.097287273907568e-06, 2.044561597358552e-06, 1.4972841199778486e-05, 0.9999555349349976, 8.68150564770076e-08, 9.796437552722637e-06, 4.523375082499115e-06, 1.1618156747772446e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999555349349976,中立/neutral
steered_00886,"[9.77859485828958e-07, 4.596011820012791e-07, 5.440240329335211e-07, 2.0748926544911228e-05, 0.9999716281890869, 7.686583813892867e-08, 4.930784598400351e-06, 1.7648474681664084e-07, 4.0225836528406944e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999716281890869,中立/neutral
neutral_00887,"[1.7544925867696293e-05, 5.9428541135275736e-05, 0.00010441538324812427, 0.1575201451778412, 0.8420915007591248, 0.00011419417569413781, 8.905130380298942e-05, 3.37011942974641e-06, 3.76658960021814e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.8420915007591248,中立/neutral
steered_00887,"[0.0006257707136683166, 0.0041308035142719746, 0.0010515768080949783, 0.6578419804573059, 0.32801711559295654, 0.004995628260076046, 0.0027482938021421432, 0.0001575784117449075, 0.00043125441879965365]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.6578419804573059,开心/happy
neutral_00888,"[5.180598236620426e-06, 1.6886264120330452e-06, 5.4211641327128746e-06, 3.7999372580088675e-05, 0.9998792409896851, 1.1109614206361584e-06, 2.1997782823746093e-05, 6.030252279742854e-07, 4.6781322453171015e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9998792409896851,中立/neutral
steered_00888,"[5.1766516406814844e-08, 1.4378168877726694e-08, 1.6327410534699993e-08, 1.6841208605455904e-07, 0.9999994039535522, 9.393442468308422e-09, 2.106064727058765e-07, 8.009936047770339e-10, 8.641125148756146e-09]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999994039535522,中立/neutral
neutral_00889,"[4.406222615216393e-06, 2.1279156499076635e-06, 3.053329692193074e-06, 8.856572094373405e-06, 0.9999465942382812, 3.6881976939184824e-07, 1.3792794561595656e-05, 7.46481589430914e-07, 1.997822619159706e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999465942382812,中立/neutral
steered_00889,"[1.5999651381548574e-08, 1.0537909433949721e-09, 4.450030621772072e-10, 1.6065397900888456e-08, 1.0, 2.3269920712554182e-10, 2.3670409632359224e-08, 7.079713898461293e-11, 7.160145306522869e-12]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,1.0,中立/neutral
neutral_00890,"[0.0010175468632951379, 0.0007492766599170864, 0.0009410922648385167, 0.0030813191551715136, 0.9288159608840942, 0.007829630747437477, 0.008046864531934261, 2.6399702619528398e-05, 0.049491822719573975]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9288159608840942,中立/neutral
steered_00890,"[2.1438238684279298e-10, 8.137914342398744e-09, 1.7699353094258186e-09, 1.6213325126912537e-10, 2.530584353177545e-10, 6.953796982678284e-10, 1.0, 9.50858402432031e-12, 9.765667312625851e-16]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,1.0,难过/sad
neutral_00891,"[2.8419229636256205e-08, 1.9680329899074422e-07, 3.68116070603719e-06, 1.997512754314812e-06, 0.9999922513961792, 1.1599049685173668e-06, 6.012591597936989e-07, 4.234911088474291e-09, 8.414358632080621e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999922513961792,中立/neutral
steered_00891,"[3.311198452138342e-05, 2.6628742489265278e-05, 9.82058554654941e-05, 0.03242231905460358, 0.9667152762413025, 0.00029177963733673096, 0.00019589213479775935, 1.446387727810361e-06, 0.00021537617431022227]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9667152762413025,中立/neutral
neutral_00892,"[1.910810709659927e-07, 2.3045502928198403e-07, 3.137342901027296e-07, 6.730995210091351e-07, 0.9999929666519165, 1.259131749975495e-06, 1.7243115735254833e-06, 1.519124936955052e-09, 2.6426498607179383e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999929666519165,中立/neutral
steered_00892,"[3.7532879559876164e-07, 5.385311396821635e-07, 4.373265483081923e-07, 5.386194743550732e-07, 0.0001304296893067658, 8.129891426733593e-08, 0.9998675584793091, 2.9417570601708576e-08, 3.1784519460842375e-11]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.9998675584793091,难过/sad
neutral_00893,"[9.294078040511522e-08, 3.5525852126738755e-07, 2.9789134714519605e-07, 2.5541464765410637e-06, 0.999994158744812, 2.557479490405967e-07, 2.1949208530713804e-06, 1.0548189877113145e-08, 1.236573510254857e-09]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.999994158744812,中立/neutral
steered_00893,"[9.275863410707075e-10, 4.956742238881873e-10, 1.3737519455325753e-10, 2.73616862500603e-09, 1.0, 1.3091405293153002e-08, 2.659904829727111e-08, 1.7627189313230984e-13, 3.905382961466586e-12]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,1.0,中立/neutral
neutral_00894,"[0.00262274662964046, 0.0006271788734011352, 0.00033984199399128556, 0.09094279259443283, 0.8978890776634216, 0.003768093651160598, 0.0037389432545751333, 4.013464058516547e-05, 3.1187330023385584e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.8978890776634216,中立/neutral
steered_00894,"[0.001436376478523016, 0.0007057542679831386, 0.003532809903845191, 0.0008545952732674778, 0.9244288206100464, 0.00029076027567498386, 0.0013862298801541328, 0.0004120940575376153, 0.06695263087749481]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9244288206100464,中立/neutral
neutral_00895,"[0.0013045989908277988, 0.002104557352140546, 0.03452915698289871, 0.0019275997765362263, 0.8392795324325562, 0.0010516522452235222, 0.11336763203144073, 0.0017206079792231321, 0.00471474276855588]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.8392795324325562,中立/neutral
steered_00895,"[5.2579598559532315e-05, 0.00012898394197691232, 0.0003189857234247029, 0.0002872368204407394, 0.9976351261138916, 0.00015353607886936516, 0.0003642846131697297, 1.625179356778972e-05, 0.0010430625407025218]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9976351261138916,中立/neutral
neutral_00896,"[0.001117886626161635, 0.001247762585990131, 0.0007127475691959262, 0.005755781661719084, 0.1395094394683838, 0.8186653256416321, 0.028669562190771103, 8.351215683433111e-07, 0.00432071415707469]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",5,0.8186653256416321,其他/other
steered_00896,"[0.3774496912956238, 0.32372716069221497, 0.020632123574614525, 0.07568559050559998, 0.05930935591459274, 0.04501228779554367, 0.04700179398059845, 0.015128767117857933, 0.03605318441987038]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",0,0.3774496912956238,生气/angry
neutral_00897,"[9.336277528859682e-09, 1.5303552913792373e-07, 1.301809078313454e-07, 2.086939616674499e-07, 0.9999988079071045, 2.5573877238116438e-08, 5.837887897541805e-07, 2.6569291211586687e-09, 8.601003287367348e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999988079071045,中立/neutral
steered_00897,"[0.00014947797171771526, 8.389849244849756e-05, 1.894873821584042e-05, 0.00025616027414798737, 0.9972623586654663, 0.00013214275531936437, 0.0016182116232812405, 2.7645303362078266e-06, 0.00047611715854145586]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9972623586654663,中立/neutral
neutral_00898,"[1.23306378441157e-07, 1.956414052983746e-08, 1.2386673908793e-08, 1.1211114525622179e-07, 0.9999995231628418, 7.709405558387061e-09, 2.780066949981119e-07, 1.4581956753190184e-09, 6.048155309912318e-10]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999995231628418,中立/neutral
steered_00898,"[0.0002100355050060898, 0.0008956824894994497, 0.0028378835413604975, 0.006710108369588852, 0.8961413502693176, 0.0010143625549972057, 0.05192220211029053, 0.00016870858962647617, 0.04009958729147911]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.8961413502693176,中立/neutral
neutral_00899,"[2.7895570298142047e-08, 5.171241355128586e-07, 1.0444098563766602e-07, 2.42894856228304e-07, 0.9999946355819702, 5.238779294813867e-07, 3.4692936878855107e-06, 9.56458467982202e-10, 4.6351703986147186e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999946355819702,中立/neutral
steered_00899,"[0.00016913801664486527, 9.781248809304088e-05, 0.00012907038035336882, 0.0003211340808775276, 0.9687414169311523, 0.005453288089483976, 0.00014734623255208135, 3.4823170835807105e-07, 0.024940425530076027]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9687414169311523,中立/neutral
neutral_00900,"[1.3237640814622864e-06, 8.602703928772826e-06, 5.52580047497031e-07, 4.1188006434822455e-05, 0.9998559951782227, 3.54516705556307e-05, 1.2107970178476535e-05, 1.0345660328425765e-08, 4.483281009015627e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9998559951782227,中立/neutral
steered_00900,"[0.0001601088442839682, 0.0009444670286029577, 0.0031756761018186808, 0.005869386717677116, 0.07136038690805435, 0.008903796784579754, 0.001763524254783988, 1.9463032003841363e-05, 0.9078031778335571]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.9078031778335571,<unk>
neutral_00901,"[9.03715573485897e-08, 2.668662659743859e-07, 1.262080928654541e-07, 2.028302560574957e-06, 0.9999935626983643, 5.573285193349875e-07, 2.0690645214926917e-06, 1.7996180101675918e-09, 1.3403945331447176e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999935626983643,中立/neutral
steered_00901,"[6.81178571539931e-05, 7.629114406881854e-05, 6.057559858163586e-06, 4.5670709369005635e-05, 0.9982482194900513, 6.839894194854423e-05, 4.534798426902853e-05, 6.458297434619453e-07, 0.0014412486925721169]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9982482194900513,中立/neutral
neutral_00902,"[1.9049249431191129e-06, 6.7945679802505765e-06, 7.95126470620744e-06, 1.9450999388936907e-05, 0.9997790455818176, 2.5575623112672474e-06, 7.555047432106221e-06, 3.376421489065251e-07, 0.00017431216838303953]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9997790455818176,中立/neutral
steered_00902,"[6.714809569530189e-05, 1.1358397387084551e-05, 1.6495258023496717e-05, 8.080644875008147e-06, 0.9998132586479187, 1.7866113921627402e-05, 8.93743253982393e-06, 5.006844503441243e-07, 5.6442753702867776e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9998132586479187,中立/neutral
neutral_00903,"[3.0420977736866917e-07, 7.418523182423087e-07, 1.3068590760667576e-06, 1.4290737453848124e-05, 0.9999486207962036, 5.022022833145456e-07, 3.359715628903359e-05, 7.738834995052457e-08, 5.172897203920002e-07]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999486207962036,中立/neutral
steered_00903,"[4.622095730155706e-06, 5.711174708267208e-06, 4.960947080689948e-06, 0.00034943906939588487, 0.9991925358772278, 8.525445446139202e-05, 7.54433567635715e-05, 5.681025783133009e-08, 0.00028200578526593745]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9991925358772278,中立/neutral
neutral_00904,"[1.0554542768659303e-06, 4.158211552862667e-08, 4.7710702943959404e-08, 7.027730930531106e-07, 0.9998838901519775, 1.874665827017452e-06, 0.00011231600365135819, 2.0092671970672882e-10, 4.67164544895593e-12]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9998838901519775,中立/neutral
steered_00904,"[4.66611209049006e-06, 0.0001534696202725172, 4.2007544834632427e-05, 6.475326699728612e-06, 0.9945372939109802, 0.00013895654410589486, 0.005114505533128977, 3.002326991463633e-07, 2.1590878986899043e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9945372939109802,中立/neutral
neutral_00905,"[3.126845695078373e-05, 9.748036245582625e-05, 0.0001264117454411462, 0.0005254748393781483, 0.9729899168014526, 0.000293185148620978, 0.0010926725808531046, 2.8127712994319154e-06, 0.02484085224568844]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9729899168014526,中立/neutral
steered_00905,"[0.01776064932346344, 0.06627792865037918, 0.0008954331860877573, 0.0020065160933882, 0.7918662428855896, 0.04163813963532448, 0.021537546068429947, 0.00015043698658701032, 0.057867079973220825]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.7918662428855896,中立/neutral
neutral_00906,"[4.34083091249704e-07, 4.285807264636787e-08, 3.416298355318759e-08, 6.06179696660547e-07, 0.9999983310699463, 3.887308253069932e-09, 3.9544374885736033e-07, 1.9413423757441706e-08, 4.363480243796403e-09]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999983310699463,中立/neutral
steered_00906,"[0.0015143048949539661, 0.0027840188704431057, 0.003293224610388279, 0.0005732823046855628, 0.2323441505432129, 0.0005674352869391441, 0.7585129737854004, 0.00036408688174560666, 4.648411413654685e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.7585129737854004,难过/sad
